EXT_SOURCE_3,EXT_SOURCE_2,EXT_SOURCE_1,DAYS_BIRTH,PREV_NAME_CONTRACT_STATUS_Refused_MEAN,BURO_CREDIT_ACTIVE_Active_MEAN,PREV_CODE_REJECT_REASON_XAP_MEAN,CC_AMT_INST_MIN_REGULARITY_MEAN,BURO_MONTHS_BALANCE_MIN_MIN,BURO_DAYS_CREDIT_UPDATE_MEAN,CC_AMT_TOTAL_RECEIVABLE_MAX,CC_AMT_RECIVABLE_MAX,CC_AMT_BALANCE_MIN,CC_AMT_RECIVABLE_MIN,CC_AMT_RECEIVABLE_PRINCIPAL_MIN,CC_MONTHS_BALANCE_MIN,CLOSED_MONTHS_BALANCE_MIN_MIN,CC_CNT_DRAWINGS_ATM_CURRENT_VAR,REGION_RATING_CLIENT_W_CITY,CC_AMT_DRAWINGS_ATM_CURRENT_MEAN
0.6674577419214722,0.4246344442682568,0.5208664704108672,-13349.0,0.0,0.2,1.0,3115.0987499999997,-65.0,-894.2,140333.895,140333.895,0.0,0.0,0.0,-12.0,-76.2,0.0,2.0,0.0
0.2636468134452008,0.0673926633839175,0.3933876132855152,-14210.0,0.5,1.0,0.5,5010.163175862069,-38.4,-34.0,213410.65499999997,213410.65499999997,47543.526,46440.828,46601.226,-30.4,-53.8,3.143470418470419,3.0,12950.568181818182
0.47481049876960013,0.1584856991242477,0.7441026201405883,-23343.0,0.36363636363636365,0.5363636363636364,0.6363636363636364,3816.096239010989,-76.2,-367.93030303030304,134420.238,134420.238,34319.412,33952.077000000005,33569.487,-31.0,-76.2,2.3086821988080564,2.0,11397.490295031057
0.7675231046555077,0.6916116688330696,0.8477828272832737,-21578.0,0.0,0.3333333333333333,0.75,5425.823083668076,-72.8,-236.66666666666666,252013.17599999998,252013.17599999998,0.0,0.0,0.0,-44.8,-72.8,1.3018026487078171,2.0,22103.28098149372
0.4294236843421945,0.5732468193175299,0.5222746847540531,-16210.0,0.11014492753623188,0.3333333333333333,0.7803312629399586,798.72140625,-84.0,-1187.6666666666667,34423.767,34423.767,0.0,-79.40700000000001,0.0,-42.0,-84.0,2.2195195712474383,2.0,11745.887311053379
0.4781822026526009,0.7160032659501361,0.49984384345189403,-18658.0,0.0,0.6060606060606061,1.0,8359.466003496504,-72.0,-473.1575757575758,210119.445,210119.445,794.979,0.0,0.0,-29.0,-89.4,3.135362681588612,1.0,24204.78002100595
0.2431864804420123,0.1388721638467852,0.32983122569609347,-10194.0,0.5,0.0,0.25,3820.965090909091,-19.6,-129.0,130236.38100000001,130236.38100000001,0.0,0.0,0.0,-9.8,-33.0,3.4840909090909093,2.0,11250.0
0.4427584926195126,0.5449492905135346,0.4559835854235728,-10272.0,0.0,0.44000000000000006,1.0,2413.2672083333337,-36.0,-462.5333333333334,118711.125,118711.125,0.0,0.0,0.0,-36.6,-56.2,3.7148693905249246,2.0,27453.459383424088
0.248535557339522,0.2450621984483189,0.41407935834998766,-10985.0,0.11538461538461538,0.5,0.6512820512820514,3385.7591209453194,-25.8,-194.25,136472.418,136472.418,9702.458999999999,9040.608,9000.0,-26.4,-30.4,4.810719672484378,1.0,6898.099547511311
0.2115507642052577,0.465136022626886,0.46790098917482165,-11386.0,0.0,0.375,1.0,5708.763319612069,-50.0,-291.5,216925.938,216925.938,49136.886,47584.989,47874.186,-42.4,-50.0,4.091426767676768,2.0,11738.818181818182
0.4048783643353997,0.0797161783604563,0.2553706206797663,-12174.0,0.0,0.3333333333333333,1.0,1556.6205,-72.2,-753.0,47553.471000000005,47553.471000000005,22554.369,21136.446,20977.2,-27.0,-71.2,0.8605194331196735,2.0,23887.004461056185
0.5453500509087053,0.6515148720003193,0.1908525794237483,-12234.0,0.0,0.0,1.0,9163.545926236264,-83.2,-1989.0,303989.60699999996,303989.60699999996,17.055,0.0,0.0,-42.6,-83.2,1.8966644688170953,2.0,10085.4375
0.4507472818545589,0.7804337947022059,0.4521861812742566,-14861.0,0.0,0.0,1.0,2668.783248837209,-82.0,-884.0,68018.157,68018.157,42810.813,41554.413,41432.471999999994,-23.6,-82.0,2.7171290049852983,2.0,16130.872793268436
0.2735646775174348,0.0136621595469773,0.5377045482308102,-16478.0,0.0,0.8,1.0,4162.110986212624,-19.0,-70.8,220358.205,220358.205,0.558,0.0,0.0,-49.8,-19.0,0.6829087369985525,1.0,7074.965474879269
0.3392876999089139,0.7674009488108052,0.5797707949425972,-14207.0,0.5,0.5,0.5,17380.133181818182,-34.8,-218.25,592040.115,592040.115,101893.5,101893.5,101893.5,-12.0,-33.6,4.054545454545455,2.0,36818.181818181816
0.6610235391308081,0.5096880098633071,0.2477536127848456,-15359.0,0.0,1.0,1.0,8514.41787293233,-6.0,-4.0,274123.548,274123.548,0.0,0.0,0.0,-19.2,-39.8,5.441651031894934,2.0,22395.056285178238
0.4975733686275077,0.1596792335026377,0.591455662477241,-19148.0,0.14285714285714285,0.25,0.8571428571428571,305.7336,-54.0,-2056.25,29148.75,29148.75,0.0,-919.98,0.0,-78.0,-65.4,0.052631578947368425,2.0,355.2631578947368
0.4118485559242397,0.6520905772982926,0.47446604240952117,-15515.0,0.0,0.2,1.0,5022.625862068966,-93.0,-536.8,142146.045,142146.045,0.0,0.0,0.0,-88.0,-93.0,1.682340647857889,2.0,3134.659090909091
0.4031416766587513,0.6131938595692118,0.7043138709191703,-19364.0,0.4,0.3333333333333333,0.6,1377.3590217391304,-58.4,-379.0,93216.06,93216.06,0.0,0.0,0.0,-94.0,-58.4,0.17204301075268816,2.0,967.741935483871
0.190705947811054,0.6093175023031351,0.161205948588579,-11171.0,0.6363636363636364,0.6666666666666666,0.09090909090909091,6808.648136735823,-53.0,-284.6666666666667,249388.758,249388.758,23968.692000000003,23467.743000000002,22702.5,-42.0,-49.2,2.5729230072817697,2.0,10364.868243243243
0.2940831009471255,0.4780391013822978,0.4424616962973248,-17253.0,0.0,1.0,1.0,2790.3478595959596,-64.6,-133.0,233096.10300000003,233096.10300000003,285.28200000000004,-1980.1619999999998,0.0,-27.6,-64.6,2.7832802824997946,2.0,26657.694013303768
0.470456116119975,0.0962879762199284,0.44028447416860034,-13569.0,0.5454545454545454,0.75,0.45454545454545453,4325.1025,-36.0,-157.5,255436.74,255436.74,0.0,0.0,0.0,-18.0,-37.2,0.0,2.0,0.0
0.4773455017856897,0.6790881620379928,0.7790442508830135,-21474.0,0.0,0.2579365079365079,1.0,6181.494294281796,-69.0,-595.7968253968254,221271.912,221271.912,0.0,-32.643,0.0,-61.0,-69.0,3.5451654410989852,2.0,9274.43555258033
0.3170317785834444,0.0080907164039593,0.2323008339851783,-11058.0,0.3076923076923077,0.5,0.6923076923076923,5232.49875,-33.4,-308.25,139068.225,139068.225,127923.57,127923.57,125880.84,-9.0,-33.0,1.1249999999999998,2.0,17718.75
0.0975816126874459,0.5409553702481353,0.3289906146279101,-16935.0,0.25,0.3,0.75,3202.5899298322565,-59.0,-512.2,151567.227,151567.227,23.463,23.463,0.0,-42.6,-59.0,2.173118658099683,2.0,9810.034873583261
0.2103502286944494,0.0824731075507503,0.4418179345975073,-10008.0,0.2857142857142857,0.5714285714285714,0.7142857142857143,3160.454597727273,-33.8,-120.0,101368.296,101368.296,44206.182,44117.082,43407.090000000004,-12.0,-33.6,0.1282517482517483,2.0,2907.6923076923076
0.3807996826489149,0.3598570628743926,0.6987885223675067,-16709.0,0.0,1.0,1.0,2616.4930466165415,-8.0,-26.0,95307.90299999999,95307.90299999999,11669.211,11333.574,11344.617,-26.4,-34.8,2.0311622807017544,3.0,8013.013392857142
0.6512602186973006,0.7266530263978196,0.198351176877806,-13400.0,0.125,0.5,0.875,4653.19125,-36.0,-463.0,186020.01,186020.01,139711.5,135000.0,135000.0,-4.0,-67.0,1.583333333333333,2.0,45000.0
0.1997705696341145,0.132460108208349,0.2164892763201025,-10700.0,0.0,0.5,1.0,4477.909185314685,-24.4,-148.125,169456.86,169456.86,0.0,0.0,0.0,-15.0,-28.6,1.533075065031587,2.0,8603.25
0.6110826280064264,0.4167046698260207,0.41989726716797077,-13896.0,0.0,0.55,1.0,5483.750295652174,-56.2,-806.5166666666667,231691.34699999998,231691.34699999998,0.0,0.0,0.0,-16.4,-56.2,4.994017094017095,2.0,27655.96153846154
0.38390750929318057,0.3631732646638437,0.49237695457334263,-13198.0,0.0,0.5412698412698412,1.0,6344.793477777777,-54.0,-318.13968253968255,223427.268,223427.268,13295.259,12403.161,8715.393,-45.2,-54.0,3.2849882541883075,2.0,22591.32027271509
0.7898803468924867,0.6528740130510795,0.3010361025584349,-11462.0,0.0,0.0,1.0,978.8782715458277,-39.6,-37.0,131511.177,131511.177,0.0,-44.028,0.0,-48.2,-48.4,1.3263529294266594,3.0,14916.6539408867
0.2767243187861592,0.3174888896288448,0.2427631757109979,-10455.0,0.0,1.0,1.0,4999.360183333334,-35.6,-28.0,175999.69799999997,175999.69799999997,3320.496,2782.296,1822.797,-19.6,-35.8,2.358912424129816,2.0,24116.506211180124
0.7121551551910698,0.4466195790923816,0.5584943044015775,-17392.0,0.0,0.6,1.0,3934.7792727272727,-69.4,-1016.4,110719.647,110719.647,8861.337,8772.237,8430.147,-25.2,-69.4,2.7156065840276367,1.0,23195.023923444976
0.7165702448010511,0.2905769832798589,0.6627613183935627,-10662.0,0.0,0.5,0.8333333333333334,2381.5473749999996,-84.0,-331.125,102745.566,102745.566,7570.62,6835.2119999999995,7570.62,-56.2,-84.0,0.6624972340761813,3.0,2891.0526315789475
0.5232123398221573,0.6112990086932312,0.682314957810311,-20170.0,0.0,0.28076923076923077,1.0,5158.474085817993,-67.4,-550.3115384615385,212726.45700000002,212726.45700000002,30845.394,29768.994,29634.993,-19.2,-67.4,0.36937689050211725,2.0,7085.8421052631575
0.1082263226697141,0.006606087347627,0.41237034828886,-14101.0,0.3333333333333333,0.4444444444444444,0.5555555555555556,3059.35875,-35.6,-248.77777777777777,98151.21,98151.21,199.53,0.0,0.0,-8.0,-52.2,9.428571428571429,3.0,18393.75
0.4329616670974407,0.6357624198504956,0.2890048244644504,-15925.0,0.5,0.0,0.5,4156.989060477454,-33.4,-494.75,226286.712,226286.712,0.0,0.0,0.0,-25.6,-34.6,0.502523168661228,2.0,8077.138960205391
0.3016248916841194,0.6801499494208242,0.3255944937610417,-11710.0,0.0,0.3333333333333333,1.0,6879.075750000001,-14.0,-204.33333333333334,186937.929,186937.929,25584.714,25584.714,25176.167999999998,-19.6,-14.0,1.2327076411960132,2.0,9043.517441860466
0.4031416766587513,0.6896446576633094,0.44025039639006636,-13245.0,0.0,0.2,1.0,5062.481125,-77.0,-875.4,181704.402,181704.402,0.0,-1090.926,0.0,-51.6,-77.0,2.035386735082692,2.0,11467.310814432767
0.3622772470384314,0.2380237993533879,0.5187187080187219,-16483.0,0.0,0.4166666666666667,1.0,1237.17515625,-60.2,-513.8333333333334,73046.835,73046.835,0.0,0.0,0.0,-96.0,-64.6,0.44868421052631596,3.0,4476.5625
0.4061752495255728,0.2451026571999972,0.0720211967881413,-10112.0,0.5,0.54,0.5,4080.116977631579,-58.2,-350.83000000000004,246022.16400000002,246022.16400000002,0.0,-66.753,0.0,-29.0,-58.2,3.497500120163422,2.0,34670.03898840885
0.3217352821966848,0.6586592743998916,0.3256546677603388,-13027.0,0.5,0.7142857142857143,0.5,2173.999090909091,-72.2,-785.7142857142857,103024.39499999999,103024.39499999999,0.0,0.0,0.0,-11.0,-72.2,1.8288144464231422,2.0,33506.69254658385
0.5064842396679806,0.4578268199968029,0.2872823521303636,-12947.0,0.3333333333333333,0.5,0.6666666666666666,9225.673815789472,-55.0,-268.0,464913.09,464913.09,0.0,0.0,0.0,-40.0,-55.0,0.4817813765182185,3.0,2215.3846153846152
0.3910549766342248,0.3897390808972869,0.5229848077001984,-21776.0,0.42857142857142855,0.3333333333333333,0.5714285714285714,2189.2269402277043,-88.0,-479.0,92723.193,92723.193,0.0,-315.639,0.0,-60.6,-88.0,0.8967975447287554,3.0,5353.581755244953
0.6925590674998008,0.2607886764727438,0.1843794029783256,-16605.0,0.25,0.0,0.75,10629.095701778484,-34.0,-610.0,352871.93700000003,352871.93700000003,0.0,-719.937,0.0,-52.8,-34.0,3.8915252384747534,2.0,12833.10592789826
0.5030531338592164,0.344191494398425,0.7321755784941782,-20494.0,0.0,0.18,1.0,12667.915,-61.8,-791.9533333333334,315626.76,315626.76,104874.165,102183.165,101925.0,-9.0,-61.8,62.11111111111111,2.0,20150.0
0.5094542486451954,0.0685284491328412,0.6052848238112686,-16577.0,0.5,0.525,0.5,1569.5304545454544,-52.8,-647.6916666666667,222501.465,222501.465,0.0,0.0,0.0,-12.0,-51.0,2.2545454545454544,2.0,15750.0
0.36419985635449204,0.1593215822480029,0.4414697481305713,-10351.0,0.0,1.0,1.0,2666.2070999999996,-5.0,-8.0,130007.367,130007.367,0.0,0.0,0.0,-15.8,-41.6,1.2329557765381194,3.0,8072.419354838709
0.3706496323299817,0.6550464219863422,0.3200441825779524,-9515.0,0.0,0.4,1.0,4003.2896092436977,-28.4,-374.2,151637.337,151637.337,0.0,0.0,0.0,-32.6,-36.4,2.9734400158724625,1.0,10385.582684156261
0.2580842039460289,0.5948116892032305,0.3343368110106686,-9748.0,0.0,0.0625,1.0,2757.360620879121,-56.6,-684.3125,110103.37200000002,110103.37200000002,0.0,0.0,0.0,-14.0,-50.8,1.577106227106227,2.0,17380.109890109892
0.058825900475682,0.650993377688055,0.8751106890988353,-19761.0,0.6666666666666666,0.42857142857142855,0.3333333333333333,5567.685466866029,-81.0,-365.2857142857143,196723.63799999998,196723.63799999998,23607.729,22500.0,22500.0,-27.8,-81.0,0.4892883895131086,1.0,6652.247191011236
0.42828837854751506,0.2046773077792834,0.3125216194221708,-10819.0,0.5,0.36666666666666664,0.5,1611.584027777778,-40.6,-349.9666666666667,123809.21100000001,123809.21100000001,0.0,-862.29,0.0,-34.8,-46.2,0.3904507446783869,2.0,6426.172607879926
0.6658549219640212,0.5197653396355343,0.7266135234351623,-21802.0,0.125,0.3333333333333333,0.875,5268.548255697385,-76.2,-237.0,241440.00300000003,241440.00300000003,0.0,0.0,0.0,-42.6,-76.2,1.6882070319661806,2.0,22108.188771636807
0.42846241625331416,0.5399397511471643,0.1524483700701024,-17671.0,0.0,0.2758333333333333,1.0,3675.8495454545455,-57.2,-625.0841666666668,152144.595,152144.595,36217.665,36217.665,35335.08,-11.0,-54.4,0.09090909090909091,2.0,409.09090909090907
0.2822484337007223,0.3917693838089793,0.1438538736030205,-9755.0,0.08333333333333333,0.3,0.9166666666666666,4294.51212931164,-47.2,-352.6,136603.61099999998,136603.61099999998,3962.5559999999996,3932.55,3919.833,-34.0,-47.0,0.7133582017013937,2.0,6920.786940613567
0.2127563054543414,0.2815959016475598,0.4558235190915293,-19906.0,0.2,0.38461538461538464,0.8,1091.5778212500002,-91.0,-638.1538461538462,75524.44499999999,75524.44499999999,0.0,-96.813,0.0,-43.6,-91.0,1.1976090549990301,3.0,4637.2659158600145
0.51718791157384,0.5468953479491195,0.6046357335689367,-19986.0,0.14285714285714285,0.2545454545454545,0.8571428571428571,81.64515789473684,-52.8,-718.5363636363636,0.0,0.0,0.0,-2346.255,0.0,-96.0,-72.6,0.0,2.0,0.0
0.3996756156233169,0.5434305174846719,0.3786332893917918,-14308.0,0.0,0.6666666666666666,1.0,6813.501622954174,-43.6,-211.33333333333334,279723.51,279723.51,19411.749,18603.081,18449.874,-28.6,-54.8,5.35693431728986,2.0,46404.29542726046
0.5814837058057234,0.7159454564600984,0.7660327679080178,-19493.0,0.3333333333333333,0.25,0.6666666666666666,740.3566438356165,-72.6,-468.375,143742.24,143742.24,0.0,-619.2,0.0,-74.0,-72.6,0.13402443539429842,1.0,2128.3783783783783
0.2636468134452008,0.2992432926675532,0.47953117054487054,-11975.0,0.42857142857142855,0.0,0.5714285714285714,4541.729625,-56.4,-426.5,143538.912,143538.912,0.0,0.0,0.0,-11.0,-60.8,5.915333875485678,2.0,17107.39285714286
0.2727382385216165,0.5459197842346031,0.1892822578452538,-11382.0,0.26666666666666666,0.0,0.7333333333333333,20510.63,-45.2,-903.0,460624.455,460624.455,16602.48,13911.48,9113.985,-28.0,-54.0,2.914021164021164,2.0,24283.928571428572
0.5298898341969072,0.6277655223958202,0.6326822591676626,-15005.0,0.0,0.13333333333333333,1.0,1765.6583197482298,-77.0,-250.26666666666668,91552.94099999999,91552.94099999999,-368.946,-2238.219,-373.62600000000003,-42.4,-77.0,1.4457088942260192,2.0,4915.5722658563955
0.7151031019926098,0.3120507353864371,0.32888458472116044,-11118.0,0.0,1.0,0.6666666666666666,9388.637820752254,-82.0,-10.0,227060.829,227060.829,119416.54500000001,118071.04500000001,117000.0,-18.2,-56.6,2.313047528699057,2.0,22690.545753588514
0.248535557339522,0.2481539832986057,0.1054594501212942,-18335.0,0.4666666666666667,1.0,0.5333333333333333,1174.66905,-44.8,-23.333333333333332,34922.043000000005,34922.043000000005,11342.07,11342.07,11046.923999999999,-8.8,-50.4,0.3632402913638611,2.0,7152.648741418763
0.4223696523543468,0.6639635873306812,0.3137437700064353,-16191.0,0.0,1.0,0.6666666666666666,1512.1037930839386,-6.0,-18.0,86014.728,86014.728,0.0,-310.68,0.0,-59.2,-40.6,2.8389258791777094,2.0,8993.960752056404
0.7136313997323308,0.0416159151206547,0.5547919753782803,-12708.0,0.0,0.3333333333333333,1.0,3490.0801993006994,-77.0,-1210.6666666666667,143899.65899999999,143899.65899999999,0.0,0.0,0.0,-12.4,-73.4,0.7540177051413005,2.0,4198.974620884734
0.2009260877159709,0.0104893168357084,0.4728160527572701,-15830.0,0.0,1.0,1.0,4337.547686491936,-10.0,-3.5,187096.86000000002,187096.86000000002,0.0,-180.126,0.0,-44.4,-57.8,2.728580888706553,3.0,23061.91090425532
0.2276129150623945,0.3476350720989991,0.7393554826926747,-19729.0,0.1,0.5714285714285714,0.9,2541.8368026315793,-73.2,-415.14285714285717,106747.551,106747.551,0.0,-127.65599999999999,0.0,-32.4,-70.2,2.1273768808551416,2.0,21292.15339419687
0.5065957039867436,0.6964826094398836,0.6153868426261561,-21127.0,0.0,0.43666666666666665,1.0,4869.620090909091,-70.2,-580.23,126768.38399999999,126768.38399999999,46391.778000000006,44203.644,44131.914000000004,-45.4,-73.4,3.25116105512467,2.0,12004.733604054714
0.4614823912998385,0.1172536531262561,0.0808105454901191,-11135.0,0.0,0.5,1.0,3441.760778571429,-39.0,-178.75,93136.76999999999,93136.76999999999,31924.584000000003,29187.684,28818.9,-15.0,-44.2,5.357154471544716,2.0,19150.714285714286
0.36912040150246417,0.5819110791965119,0.744837510288044,-23542.0,0.0,0.5566666666666666,1.0,2518.910428570006,-51.8,-536.03,112076.01900000001,112076.01900000001,37120.5,35523.477,35550.0,-52.6,-82.0,1.5520517661491615,2.0,14683.378378378378
0.6430255641096323,0.6208054720632327,0.2478936713267699,-21682.0,0.0,0.6,1.0,2402.529918325326,-62.4,-250.0,102456.91799999999,102456.91799999999,0.0,-562.896,0.0,-62.6,-67.8,0.8967975447287555,2.0,5353.5817552449535
