EXT_SOURCE_3,EXT_SOURCE_2,EXT_SOURCE_1,CC_CNT_DRAWINGS_ATM_CURRENT_MEAN,BURO_DAYS_CREDIT_MEAN,BURO_CREDIT_ACTIVE_Closed_MEAN,PREV_NAME_CONTRACT_STATUS_Refused_MEAN,BURO_DAYS_CREDIT_MIN,DAYS_EMPLOYED,PREV_CODE_REJECT_REASON_XAP_MEAN,BURO_MONTHS_BALANCE_MIN_MIN,DAYS_EMPLOYED_PERC,CC_AMT_BALANCE_MIN,ACTIVE_DAYS_CREDIT_MEAN,CC_MONTHS_BALANCE_MEAN,CLOSED_DAYS_CREDIT_MIN,BURO_STATUS_1_MEAN_MEAN,REGION_RATING_CLIENT_W_CITY,ACTIVE_DAYS_CREDIT_MAX,CC_AMT_DRAWINGS_ATM_CURRENT_MEAN
0.1393757800997895,0.7774251479802479,0.7709721808251507,0.667265577737447,-1977.25,0.75,0.3333333333333333,-2912.0,-1292.0,0.6666666666666666,-66.4,0.06755908805689187,99299.484,-128.0,-13.4,-2912.0,0.028042951671983934,2.0,-93.0,13358.014519056262
0.4031416766587513,0.5812831659786776,0.2071866054175526,1.017195767195767,-412.0,0.3333333333333333,0.29411764705882354,-698.0,-1080.0,0.6470588235294118,-32.4,0.09390487783670985,32147.271,-269.0,-6.0,-698.0,0.029606672100278238,3.0,-268.0,12689.15607936508
0.178760465484575,0.7645078974562004,0.6450827608604234,0.2728291316526611,-487.3333333333333,0.3333333333333333,0.0,-961.0,-7351.0,1.0,-55.2,0.37469583535771533,0.0,-250.5,-15.2,-961.0,0.03303228742771472,2.0,-248.0,8302.966386554623
0.3233112448967859,0.1890159188142297,0.28904264715745215,0.3394444444444444,-607.8571428571429,0.42857142857142855,0.0,-1485.0,-1268.0,1.0,-52.6,0.1266986410871303,30751.443,-377.5,-8.5,-1485.0,0.005174319727891156,1.0,-20.0,5297.5
0.2238313174701554,0.6885530660229662,0.1989835494595546,0.7390829251070216,-207.5,0.5,0.0,-346.0,-612.0,1.0,-11.0,0.07527675276752767,53721.855,-184.0,-5.7,-346.0,0.0,2.0,-65.0,14246.32199126175
0.7366226976503176,0.7162122102538987,0.6512919182036679,0.5091008771929825,-1061.2,0.0,0.0,-2058.0,-8297.0,1.0,-76.8,0.5217582694000754,865.5120000000001,-1061.2,-27.3,-2047.6,0.004179671868747499,2.0,-291.0,7844.388157894736
0.6514346063021634,0.079632797797856,0.426362952825447,0.03529411764705882,-789.0,0.0,0.125,-789.0,-324.0,0.875,-47.0,0.021475442433883475,0.0,-789.0,-44.0,-1510.6,0.0,3.0,-789.0,1323.5294117647059
0.5637061732658,0.6895744469080458,0.6176934491391937,0.4295671313279531,-1974.0,0.5,0.09,-1974.0,-320.0,0.9099999999999999,-77.4,0.017335716994420065,47172.438,-1000.3666666666666,-10.1,-1974.0,0.030777259047142902,2.0,-480.4,11114.6698459281
0.7407990879702335,0.618800945237501,0.40985310689077875,0.12797619047619047,-800.0,0.5,0.0,-1262.0,-3873.0,1.0,-41.0,0.26431447485156623,44.658,-338.0,-22.4,-1262.0,0.0,2.0,-338.0,2171.3839285714284
0.5721556782882739,0.6313557794339004,0.7077912420832007,0.6330025753673686,-911.570238095238,0.8035714285714286,0.0,-1680.4,-3154.4,1.0,-54.6,0.15140439172120512,0.0,-556.9399999999999,-23.5,-1680.4,0.01348921674161072,2.0,-254.8,16755.178808135133
0.43994883373154536,0.3734600895747665,0.353884451934029,0.5847294372294372,-582.0,0.5,0.4,-951.0,-532.0,0.6,-31.0,0.05760693015701137,16269.534,-376.3333333333333,-16.3,-951.0,0.0,2.0,-231.0,15800.313311688311
0.3606125659189888,0.5390216065117245,0.2072563091629797,0.3,-536.2,0.4,0.0,-867.0,-237.0,1.0,-60.8,0.0224368077250781,0.0,-478.3333333333333,-15.5,-867.0,0.0011904761904761904,3.0,-335.0,10125.0
0.5570208208634077,0.2940057400734453,0.6556203277426099,1.375,-1017.3,0.5833333333333334,0.0,-1568.2,-2763.0,1.0,-56.6,0.174608190091001,0.0,-585.2666666666667,-16.5,-1568.2,0.011458333333333333,2.0,-432.2,19757.8125
0.5568628407294919,0.3173088547130994,0.4791977845279838,0.607293550331525,-933.3285714285714,0.9428571428571428,0.0,-1305.8,-2929.0,1.0,-56.0,0.2072894550601557,0.0,-530.7666666666667,-14.0,-1305.8,0.003149920255183413,3.0,-406.8,19549.638336347194
0.3212099248447714,0.1283195986491321,0.48941235063011435,0.33948717948717955,-540.5038596491228,0.48461152882205516,0.0,-1175.8,-847.0,0.8571428571428571,-36.6,0.08477629866880192,28298.178000000004,-380.4833333333333,-16.4,-1336.8,0.030645803471890425,2.0,-212.0,4994.437637262738
0.2327247762679433,0.5929657458935795,0.6618428017923653,0.4791666666666667,-1825.3333333333333,1.0,0.0,-2636.0,-1856.6,1.0,-72.6,0.0966390141075982,0.0,-731.9583333333333,-9.4,-2636.0,0.0,1.0,-373.0,8425.0
0.4956658291397297,0.6534387632978403,0.3385984240516915,1.3079718139959104,-257.5,0.5,0.0,-402.0,-1086.0,1.0,-23.2,0.11862370289459312,20828.556,-113.0,-12.8,-402.0,0.00368389780154486,2.0,-113.0,16801.32199126175
0.7801436381572275,0.578742241541287,0.6422096388018567,0.9913114336643748,-1156.7333333333333,0.6666666666666666,0.0,-2387.0,-5236.6,1.0,-78.6,0.25335706690653603,0.0,-1045.2,-15.1,-2387.0,0.004399350649350649,3.0,-207.0,20974.033613445376
0.4848514754962666,0.6246636993353376,0.8014808787565659,0.24354885057471262,-167.0,0.0,0.0,-167.0,-4210.6,1.0,-34.4,0.22102185762614668,17.307,-167.0,-13.1,-1164.0,0.03293361244019139,2.0,-167.0,6046.099137931034
0.5597848554973863,0.5404557493627058,0.6647479651938086,0.37180630902149886,-1625.8666666666668,0.5333333333333333,0.0,-2246.4,-666.0,1.0,-72.8,0.03496430071398572,0.0,-1248.7,-14.5,-1914.8,0.0017254174397031536,3.0,-809.0,10179.859553948161
0.6212263380626669,0.7333506305481906,0.7164683627607251,0.2483835876823191,-1627.7142857142858,0.8571428571428571,0.0,-2428.0,-8013.0,1.0,-79.0,0.3692456568821713,279.819,-1414.0,-29.9,-2428.0,0.0,2.0,-1414.0,5575.882126895493
0.5744466170995097,0.6034666712913289,0.6753870849410258,0.40725116518219967,-1255.0,0.8571428571428571,0.0,-2359.0,-4297.4,1.0,-45.6,0.19605551326392087,0.0,-513.0,-16.5,-2359.0,0.0180735236985237,3.0,-513.0,16189.79593969249
0.4920600938649263,0.6191310191916428,0.6452845577435605,0.7227272727272728,-384.0,0.0,0.0,-384.0,-2942.0,1.0,-48.0,0.16654401358618737,0.0,-384.0,-3.5,-1420.2,0.022364433811802233,2.0,-384.0,25704.545454545452
0.520897599048938,0.7238687423564852,0.7848355488384183,0.1035294117647059,-1361.8333333333333,0.8333333333333334,0.0,-1877.0,-811.0,1.0,-65.8,0.039901599015990157,0.0,-427.0,-1.5,-1877.0,0.0012849584278155706,2.0,-427.0,3494.117647058824
0.5442347412142162,0.6967044527144813,0.6194905867024231,0.8657518416871298,-1823.0,1.0,0.0,-2446.0,-4185.0,1.0,-76.6,0.22659591748335048,0.0,-324.23333333333335,-24.5,-2446.0,0.002529113187007924,2.0,-260.0,17658.11570128557
0.6127042441012546,0.4416097234706632,0.4812551533999854,0.11764705882352941,-678.5,0.75,0.0,-1097.0,-4372.0,1.0,-50.2,0.363817924606807,0.0,-319.5,-10.0,-1097.0,0.007151885020944676,2.0,-210.0,3970.5882352941176
0.43354287417345755,0.4463169421762692,0.6760251768023455,0.3198062270820982,-1082.0815934065934,0.617032967032967,0.0,-2138.2,-4264.0,1.0,-80.2,0.1960774155015686,25105.887,-779.8633333333333,-9.8,-2473.8,0.0019047619047619045,2.0,-352.0,11800.586259139714
0.3791004853998145,0.4337092560134628,0.8747334274311336,0.5837362637362637,-877.4545454545455,0.8181818181818182,0.08333333333333333,-2253.0,-1280.0,0.9166666666666666,-79.0,0.06798385383471425,8291.061,-104.0,-21.8,-2253.0,0.0015971719941744833,3.0,-104.0,27227.96703296703
0.7121551551910698,0.3091009322948161,0.5925464917495772,0.1298624031007752,-1422.8333333333333,0.8333333333333334,0.0,-2342.0,-3767.2,1.0,-67.4,0.19928711522126194,0.0,-955.0,-20.5,-2342.0,0.0015957446808510637,2.0,-955.0,2651.165406976744
0.4580409553738197,0.2139335247491534,0.35102656446730157,0.6885714285714286,-1257.8477777777778,0.8544444444444445,0.0,-1929.6,-1615.0,1.0,-57.8,0.13803418803418804,16269.534,-892.95,-8.0,-1929.6,0.008925227037641564,3.0,-651.2,18083.571428571428
0.6144143775673561,0.6626254289856416,0.7779979772615268,0.17858720180528692,-1552.1538461538462,0.7692307692307693,0.0,-2612.0,-4081.0,1.0,-77.8,0.22054690877648075,26930.007,-1046.6666666666667,-16.8,-2612.0,0.008895525024557283,2.0,-437.0,5067.406914893617
0.6161216908872079,0.662776957727348,0.6709067059913918,0.039473684210526314,-692.5,0.5,0.3333333333333333,-2504.0,-2895.0,0.6666666666666666,-52.2,0.1389494293587465,0.0,-34.5,-39.5,-2504.0,0.0007662835249042145,2.0,-32.0,1474.342105263158
0.5369876330330884,0.5279304812240619,0.1205665964820413,0.39814308498519024,-1032.0,0.3333333333333333,0.0,-1032.0,-1193.0,1.0,-39.4,0.06515921131683872,0.0,-1032.0,-22.9,-1032.0,0.008291424887169569,3.0,-1032.0,11308.999316473
0.1117563710719636,0.7118587865128668,0.5776651743323107,0.2919078947368421,-800.7272727272727,0.5454545454545454,0.5,-1278.0,-1525.0,0.5,-41.0,0.10072655217965654,0.0,-662.8,-12.2,-1278.0,0.032756132756132754,2.0,-223.0,9659.950657894737
0.5832379256761245,0.6198217548030023,0.29442938699888566,0.6,-584.0,0.4,0.5,-1392.0,-586.0,0.5,-45.0,0.05474077533862681,144422.505,-199.66666666666666,-9.0,-1392.0,0.0,2.0,-78.0,23400.0
0.4632753280912678,0.4559547636718019,0.2582749243382273,0.5156900726392252,-969.0,0.5,0.6666666666666666,-1028.0,-170.0,0.3333333333333333,-33.0,0.016258607498087222,6681.195,-1028.0,-6.6,-910.0,0.03279569892473118,2.0,-1028.0,8890.50181598063
0.5113692501645224,0.7289836003844709,0.6648737245028374,1.125420168067227,-1030.15,0.4533333333333333,0.0,-1677.6,-4343.8,1.0,-47.2,0.20636719442918347,0.0,-610.15,-8.8,-2096.0,0.03218966218966219,2.0,-320.4,17521.43382352941
0.6347055309763198,0.0011269156439204,0.6583884862811846,0.5029787581699346,-285.0,0.3333333333333333,0.3333333333333333,-561.0,-4902.4,0.6666666666666666,-37.2,0.2538806399957971,0.0,-147.0,-24.2,-561.0,0.0077442048206665896,2.0,-147.0,11815.064950980392
0.6161216908872079,0.6583199596968736,0.7697258262622806,0.38830409356725143,-1183.0,0.75,0.16666666666666666,-2222.0,-5529.0,0.8333333333333334,-73.0,0.2584611069558714,0.0,-232.0,-25.0,-2222.0,0.0,1.0,-232.0,9849.684210526317
0.6058362647264226,0.4083104894618149,0.3011126255765363,0.7463815789473685,-862.0,0.7142857142857143,0.0,-1428.0,-2264.0,1.0,-46.0,0.1950715147337584,0.0,-820.0,-13.9,-1428.0,0.0,2.0,-749.0,24396.21710526316
0.25146531096823077,0.3279845626026681,0.0542426352287915,0.4597402597402597,-260.0,0.0,0.0,-260.0,-611.0,1.0,-8.0,0.06173587955946246,16242.12,-260.0,-8.4,-1071.4,0.0,2.0,-260.0,11715.779220779219
0.5478104658520093,0.7024309001366358,0.3495118987492794,0.554570707070707,-616.0,0.0,0.0,-956.0,-120.0,1.0,-48.8,0.011009174311926606,16269.534,-616.0,-7.3,-1014.0,0.0037322515212981746,3.0,-446.0,17108.170454545452
0.5656079814115492,0.7634274660584507,0.4817308460777006,0.7,-910.0909090909091,0.8181818181818182,0.0,-2138.0,-2220.0,0.6666666666666666,-70.0,0.15615108672715763,0.0,-372.0,-5.5,-2138.0,0.006993006993006993,1.0,-49.0,24300.0
0.5064842396679806,0.028302624530236,0.5119257180237822,0.48641358641358645,-322.5,1.0,0.0,-351.0,-916.0,1.0,-43.8,0.06652142338416848,0.0,-490.5,-17.3,-351.0,0.030722610722610722,2.0,-285.0,20770.721778221778
0.375711009574066,0.7081668419696704,0.5336245016065528,1.0289534785545424,-1085.857142857143,0.5714285714285714,0.3333333333333333,-1794.0,-506.0,0.6666666666666666,-58.0,0.03933457711442786,36124.263,-879.6666666666666,-27.8,-1794.0,0.010714285714285716,2.0,-679.0,17665.00348277609
0.6528965519806539,0.6926973247711901,0.8255883624026891,0.35715782384195166,-530.0,1.0,0.0,-530.0,-3448.0,1.0,-22.4,0.19585345072422608,25256.807999999997,-500.3,-9.6,-530.0,0.0,1.0,-329.8,16933.160218513807
0.7209441499436497,0.3589457973577173,0.27762210793706327,0.1060523938572719,-1035.0,1.0,0.42857142857142855,-1035.0,-230.0,0.5714285714285714,-51.8,0.019409282700421943,14957.298,-881.65,-14.4,-1035.0,0.018708279845956355,2.0,-567.2,2455.691056910569
0.470456116119975,0.5003517647942822,0.5000138688776249,1.1,-916.0,0.625,0.375,-1561.0,-4570.0,0.625,-51.0,0.2626738705598345,4541.625,-757.0,-5.5,-1561.0,0.017744220869220867,1.0,-461.0,36450.0
0.6430255641096323,0.4862888808658189,0.2974182460992144,0.43691230338289155,-1300.857142857143,0.7142857142857143,0.0,-2181.0,-433.0,1.0,-71.0,0.02698828222388432,0.0,-243.0,-22.9,-2181.0,0.0,3.0,-243.0,14505.751454427926
0.2164029605152194,0.5811075159056887,0.5438608010486126,0.6052631578947368,-183.33333333333334,0.0,0.0,-264.0,-2702.0,1.0,-32.6,0.1770062233868326,0.0,-183.33333333333334,-20.0,-806.8,0.008888888888888887,3.0,-22.0,8478.947368421053
0.2735646775174348,0.661142602026921,0.468876156430645,0.5630827067669173,-661.625,0.375,0.16666666666666666,-1012.0,-591.0,0.8333333333333334,-42.2,0.044019067481007,768.357,-569.4,-15.8,-1012.0,0.0041269841269841265,2.0,-338.0,13190.526315789471
0.5585406757633582,0.6526856672137916,0.582562691722958,0.13107871857871856,-1576.0,1.0,0.0,-1576.0,-1019.0,1.0,-68.6,0.050962740685171294,0.0,-352.0,-28.1,-1576.0,0.010852314220241242,2.0,-133.8,2916.516254016254
0.5454553114081049,0.7777806282975911,0.5549127472930595,0.6667540803227582,-1259.9635714285714,0.7742857142857142,0.1,-2308.4,-3571.0,0.9,-60.4,0.28078314200345966,32065.811999999998,-776.2,-23.0,-2308.4,0.011140099979385693,2.0,-523.4,9914.748991380891
0.7610263695502636,0.6076660914625118,0.6695010314728218,0.1680078360458107,-1684.875,0.625,0.13333333333333333,-2801.0,-3880.0,0.8666666666666667,-92.0,0.19713443755715881,0.0,-630.3333333333334,-22.5,-2801.0,0.013687215604440193,2.0,-457.0,1793.9240506329115
