EXT_SOURCE_3,EXT_SOURCE_2,EXT_SOURCE_1,CC_CNT_DRAWINGS_ATM_CURRENT_MEAN,BURO_DAYS_CREDIT_MEAN,BURO_CREDIT_ACTIVE_Closed_MEAN,PREV_NAME_CONTRACT_STATUS_Refused_MEAN,BURO_DAYS_CREDIT_MIN,DAYS_EMPLOYED,PREV_CODE_REJECT_REASON_XAP_MEAN,BURO_MONTHS_BALANCE_MIN_MIN,DAYS_EMPLOYED_PERC,CC_AMT_BALANCE_MIN,ACTIVE_DAYS_CREDIT_MEAN,CC_MONTHS_BALANCE_MEAN,CLOSED_DAYS_CREDIT_MIN,BURO_STATUS_1_MEAN_MEAN,REGION_RATING_CLIENT_W_CITY,ACTIVE_DAYS_CREDIT_MAX,CC_AMT_DRAWINGS_ATM_CURRENT_MEAN
0.4206109640437848,0.6470332546050739,0.391729977889469,,-1261.7857142857142,0.6428571428571429,0.0,-2360.0,-1137.0,1.0,,0.07353987452299333,,-944.6,,-2360.0,,2,-385.0,
,0.5710734932685673,,,,,0.0,,-3294.0,1.0,,0.19363940979366293,0.0,,-2.5,,,2,,
0.221335206354466,0.0763499284726524,0.7945165233886489,,-1012.6666666666666,0.3333333333333333,0.0,-2556.0,,1.0,,,,-241.0,,-2556.0,,3,-136.0,
,0.5344161519487111,0.5828298605171868,,,,0.6923076923076923,,-2756.0,0.3076923076923077,,0.13116938746370949,,,,,,2,,
,0.6337091073510512,0.3299435863420322,,,,0.0,,-1494.0,1.0,,0.12213865271419229,,,,,,2,,
0.746300213050371,0.6147176380257215,0.1923710283102821,,-1501.1666666666667,0.6666666666666666,0.25,-2834.0,-3742.0,0.75,-93.0,0.33726904010815684,,-692.0,,-2834.0,0.03571428571428571,1,-112.0,
0.6363761710860439,0.6321595682494963,,,-1148.3333333333333,0.7777777777777778,0.0,-1575.0,-847.0,1.0,-51.0,0.06978660294965806,,-891.5,,-1575.0,0.013888888888888888,2,-302.0,
0.3807996826489149,0.5760315933003037,0.883051698613267,,-1861.5,0.75,0.0,-2863.0,-6145.0,1.0,-94.0,0.26011683034202504,,-576.0,,-2863.0,0.0,2,-576.0,
0.6626377922738201,0.6466386169933257,0.4826843041625283,,-740.25,0.5,0.0,-1045.0,-2473.0,1.0,,0.17931984627655717,,-993.5,,-628.0,,2,-942.0,
0.6041125998015721,0.4432388323474313,,,-1751.7142857142858,0.8571428571428571,0.0,-2459.0,-7770.0,1.0,,0.3534710217450641,,-241.0,,-2459.0,,2,-241.0,
0.6313545365850379,0.6819454889251202,,0.5217391304347826,-1693.0,0.8333333333333334,0.16666666666666666,-2908.0,-2214.0,0.8333333333333334,,0.1534835355285962,0.0,-383.0,-12.0,-2908.0,,3,-383.0,13989.130434782608
,0.3250176467034112,0.6433215521219058,,,,0.0,,-11188.0,1.0,,0.620211763401519,0.0,,-15.5,,,2,,
0.7517237147741489,0.1923160541736026,,,-490.6,0.2,0.0,-974.0,,1.0,,,0.0,-369.75,-23.0,-974.0,,2,-363.0,
,0.1548483364575313,,,,,0.0,,-1118.0,1.0,,0.05540962482033999,,,,,,2,,
0.1446481462546413,0.6809106219816573,,,-662.4444444444445,0.2222222222222222,0.18181818181818182,-2155.0,-3271.0,0.8181818181818182,,0.19021865550127937,0.0,-631.8571428571429,-9.0,-1343.0,,2,-28.0,
,0.6668117930000182,0.5504718953846086,2.4444444444444446,,,0.0,,-1575.0,0.9,,0.16210374639769454,0.0,,-5.5,,,2,,26100.0
,0.7064057270794688,,0.21875,-2884.0,1.0,0.0,-2884.0,,1.0,,,0.0,,-48.5,-2884.0,,2,,4781.25
0.5656079814115492,0.1604082665268282,0.2321857756889924,0.0,-471.75,0.5,0.3333333333333333,-637.0,-1447.0,0.6666666666666666,,0.14503357722762353,0.0,-418.0,-5.5,-637.0,,3,-393.0,0.0
0.6626377922738201,0.3959091678605737,,,-799.0,0.6666666666666666,0.0,-1402.0,-1880.0,1.0,,0.09566943158109002,,-405.0,,-1402.0,,2,-405.0,
,0.7425641740424732,,0.0975609756097561,,,0.125,,,0.875,,,0.0,,-21.5,,,1,,8725.609756097561
0.2366108235287817,0.6695898158478278,,,-524.2,0.6,0.0,-1202.0,-329.0,1.0,-39.0,0.02203469292076887,,-328.5,,-1202.0,0.0,2,-124.0,
0.7476633896301825,0.2665197753925157,0.4278405280280042,,-1001.5,1.0,0.14285714285714285,-1379.0,-3115.0,0.8571428571428571,,0.31199919871794873,,,,-1379.0,,2,,
0.1624419982223248,0.5042222265679186,,,-1106.0,0.7,0.0,-2662.0,,1.0,-87.0,,,-539.3333333333334,,-2662.0,0.05111111111111111,2,-254.0,
0.2392262794694045,0.4803257558443072,,,-1254.9166666666667,0.4166666666666667,0.0,-2366.0,-3233.0,1.0,,0.19905184090629233,,-830.5714285714286,,-2366.0,,2,-144.0,
0.7165702448010511,0.7913058565888266,,,-1335.3333333333333,1.0,,-2066.0,-13494.0,,,0.5850676378772113,,,,-2066.0,,2,,
,0.6516141631558101,0.0786764955062041,,,,0.0,,-91.0,1.0,,0.005866804203468507,,,,,,2,,
0.4848514754962666,0.6707305754757481,0.2064586580171686,0.8888888888888888,-735.0,1.0,0.0,-735.0,-280.0,1.0,,0.02465656921451215,0.0,,-5.0,-735.0,,2,,12000.0
0.4848514754962666,0.6161202206295004,,,-455.75,0.5,0.0,-1070.0,-5311.0,1.0,,0.32614836649471873,,-139.5,,-1070.0,,2,-87.0,
,0.7839691489139089,,0.7777777777777778,,,0.17391304347826086,,,0.8260869565217391,,,0.0,,-5.5,,,1,,10000.0
0.6528965519806539,0.4376555369115864,0.5140782294808175,,-822.5,0.5,0.0,-1013.0,-2313.0,1.0,-33.0,0.17790939158526267,,-455.0,,-1013.0,0.0,2,-455.0,
0.4066174366275036,0.7497130125973437,0.4437115493042633,,-1380.888888888889,0.6666666666666666,0.0,-2842.0,-5373.0,1.0,,0.3142105263157895,,-729.6666666666666,,-2842.0,,2,-468.0,
0.7490217048463391,0.7148992158665163,,,-1898.8,0.8,0.0,-2768.0,,1.0,-90.0,,,-408.0,,-2768.0,0.0,1,-408.0,
0.5226973172821112,0.6336228120109875,,,-1188.5,0.75,0.0,-1249.0,,1.0,,,0.0,-1146.0,-4.0,-1249.0,,2,-1146.0,
,0.5826131760300148,0.8064293351877382,,,,0.0,,-2391.0,1.0,,0.17703243003109728,,,,,,2,,
,0.6140804106158698,0.482635745320745,0.6947368421052632,,,0.4375,,-489.0,0.5625,,0.027428763742427642,0.0,,-49.0,,,2,,1861.578947368421
0.6413682574954046,0.6628453791035052,,,-1173.5,0.5,0.0,-1801.0,-688.0,1.0,,0.0409109829339359,,-546.0,,-1801.0,,2,-546.0,
0.7981372313187245,0.5545242277051222,0.7265543573506674,,-1563.3333333333333,1.0,0.0,-2090.0,-2348.0,1.0,-68.0,0.13206592046796783,,,,-2090.0,0.03875968992248062,2,,
0.2498850627504553,0.5954123636597912,,,-795.3333333333334,0.5,0.0,-2290.0,-1189.0,1.0,,0.059239699068307505,,-405.0,,-2290.0,,2,-67.0,
0.4740512892789932,0.6974986385431767,0.7561962358353596,0.15053763440860216,-403.0,0.0,0.0,-521.0,-4014.0,1.0,,0.2583344059724546,56.385,-403.0,-48.0,,,2,-220.0,459.6774193548387
0.6347055309763198,0.50490553147581,0.5337602959544532,,-1261.25,0.75,0.0,-2539.0,-5371.0,1.0,,0.35168936616029334,,-1312.0,,-2539.0,,2,-1312.0,
0.5334816299804352,0.4822965453536476,0.3331681977283009,,-356.0,0.0,0.0,-356.0,-273.0,1.0,-11.0,0.026759458929621643,,-356.0,,,0.16666666666666666,2,-356.0,
,0.5007672483152491,,,,,0.2222222222222222,,-1121.0,0.7777777777777778,,0.08641689793401172,,,,,,2,,
0.4848514754962666,0.6355294511996519,,0.0,-895.4444444444445,0.4444444444444444,0.2,-1229.0,-3179.0,0.8,,0.19703731250774761,0.0,-866.6,-13.5,-1229.0,,2,-365.0,0.0
0.746300213050371,0.7016349688527338,,,-1119.8333333333333,0.6666666666666666,0.0,-2455.0,-1695.0,1.0,-80.0,0.08441235059760956,,-429.0,,-2455.0,0.0,2,-429.0,
0.5989262182569273,0.0803780160528696,0.6224740069117074,,-472.0,1.0,0.0,-472.0,-609.0,1.0,,0.03319705641864268,0.0,,-2.0,-472.0,,2,,
0.3807996826489149,0.5578439031168337,0.3176125011122433,,-347.0,0.25,0.0,-666.0,-527.0,1.0,,0.053491676816889974,0.0,-240.66666666666666,-11.0,-666.0,,2,-46.0,
0.7713615919194317,0.4135350016047703,,,-1364.0,1.0,0.0,-1364.0,-370.0,1.0,,0.023673939471495296,0.0,,-4.0,-1364.0,,3,,
0.4365064990977374,0.5024346328318283,,,-520.0,0.0,0.4,-904.0,-981.0,0.6,,0.08531176624054265,,-520.0,,,,2,-136.0,
0.7267112092725122,0.3425102686556076,,,-1591.6,0.6,0.0,-2898.0,,1.0,-95.0,,,-838.0,,-2898.0,0.0,3,-827.0,
0.1473459180275725,0.7272867216613679,,0.14285714285714285,-1536.0,0.5,0.4,-2754.0,-6275.0,0.6,,0.3062469497315764,0.0,-318.0,-4.0,-2754.0,,1,-318.0,8035.714285714285
0.1862929496555374,0.2835242481889162,0.0667583946565505,0.9130434782608695,-387.0,0.3333333333333333,0.0,-657.0,-1973.0,1.0,-21.0,0.1778599116559993,0.0,-252.0,-23.5,-657.0,0.0,3,-191.0,11181.521739130434
0.6363761710860439,0.2824815070122126,,,-981.0,0.0,,-1046.0,-144.0,,,0.00878102323312397,,-981.0,,,,2,-851.0,
,0.6045911732206409,,,,,0.05,,-2778.0,0.95,,0.21801914927013027,,,,,,2,,
0.7738956942145427,0.4801401719074064,,,-1319.5,0.75,0.0,-2846.0,,1.0,,,,-726.0,,-2846.0,,3,-726.0,
0.4686596550493113,0.6001706041230461,,,-1042.75,0.5,0.0,-1862.0,,1.0,,,,-525.5,,-1862.0,,2,-253.0,
0.7583930617144343,0.61483675080086,,0.09859154929577464,-1932.142857142857,0.8571428571428571,0.0,-2719.0,-6944.0,1.0,-89.0,0.506011804998907,0.0,-2642.0,-36.5,-2719.0,0.0,2,-2642.0,1584.5070422535211
0.2314393514998941,0.5989263098383664,,0.2857142857142857,-1161.625,0.5,0.1,-2871.0,,0.9,,,0.0,-577.75,-8.5,-2871.0,,2,-406.0,5142.857142857143
0.5902333386185574,0.6504218022473099,0.6889269923220291,,-1320.4285714285713,0.7142857142857143,0.0,-2774.0,-2592.0,1.0,-91.0,0.21110930118911875,,-100.5,,-2774.0,0.01760797342192691,2,-67.0,
,0.6592244378349217,,,-1274.0,1.0,0.0,-1274.0,-2061.0,1.0,,0.181011768838925,,,,-1274.0,,3,,
,0.5178764761656152,,,-2384.0,1.0,1.0,-2480.0,-4355.0,0.0,,0.2920662598081953,,,,-2480.0,,2,,
,0.2392952738354404,,,,,0.0,,-1287.0,1.0,,0.07610431080361894,,,,,,3,,
0.7309873696832169,0.4434600977131595,0.4516738494983869,,-1108.7777777777778,0.6666666666666666,0.0,-2414.0,-2751.0,0.5,-79.0,0.20284618787789413,0.0,-547.0,-48.5,-2414.0,0.0,2,-425.0,
0.8327850252992314,0.7290138414380662,0.3181204127709286,,-1430.25,1.0,0.0,-2724.0,-3878.0,1.0,,0.3331901366096744,,,,-2724.0,,2,,
0.4866531565147181,0.6249456448144844,,0.04819277108433735,-909.125,0.375,0.16666666666666666,-2238.0,-4461.0,0.8333333333333334,,0.27763256161314415,0.0,-566.6,-42.0,-2238.0,,2,-119.0,1149.3975903614457
0.2636468134452008,0.6700589298631926,,,-27.0,0.0,0.0,-27.0,-1038.0,1.0,0.0,0.05134546893549664,,-27.0,,,0.0,2,-27.0,
0.1317701325313814,0.4511529286310226,,,-1055.5454545454545,0.5454545454545454,0.6,-2907.0,-4873.0,0.4,,0.22397389345957622,,-780.4,,-2907.0,,2,-85.0,
0.6380435278721609,0.3714105624574569,,0.12345679012345678,-1250.111111111111,0.7777777777777778,0.125,-2585.0,-1588.0,0.75,,0.06919993027714834,0.0,-175.5,-44.5,-2585.0,,2,-11.0,2222.222222222222
0.7503751495159068,0.6329829442990442,,,-1420.5,1.0,0.0,-1821.0,-346.0,1.0,,0.017647658879934715,,,,-1821.0,,2,,
0.7623356180684377,0.6810388906520594,0.7296168668135651,0.0967741935483871,-2113.0,0.6666666666666666,0.0,-2872.0,,1.0,,,0.0,-625.0,-49.0,-2872.0,,2,-625.0,3629.032258064516
0.7016957740576931,0.3375686209048693,,,-406.0,1.0,0.0,-406.0,-1329.0,1.0,,0.10352079763202991,,,,-406.0,,3,,
0.2580842039460289,0.5722622088647839,0.2088116971965621,,-1198.0,0.0,0.25,-1222.0,-2254.0,0.75,,0.1721662083715246,,-1198.0,,,,2,-1174.0,
,0.5574015716207134,0.3806564305513728,1.5217391304347827,,,0.0,,-804.0,1.0,,0.07939956547501481,0.0,,-12.0,,,2,,36039.13043478261
,0.0004628341794597,,,,,0.0,,,1.0,,,,,,,,3,,
0.2636468134452008,0.5030305065830921,0.5982392609772301,,-1086.125,0.625,0.0,-2608.0,-155.0,1.0,,0.013548951048951048,,-485.5,,-2608.0,,2,-316.0,
0.3001077565791181,0.1026460920427026,,3.4,-327.25,0.25,0.25,-552.0,-337.0,0.75,-18.0,0.036089098307988864,0.0,-252.33333333333334,-9.0,-552.0,0.0,3,-14.0,11715.0
0.8667312342599449,0.7320744014733336,0.7975376870964088,,,,0.0,,,1.0,,,,,,,,2,,
,0.4891190125805449,0.7991471935760971,,,,0.0,,,1.0,,,,,,,,2,,
0.6263042766749393,0.5770406261524078,,,-1877.0,0.3333333333333333,0.0,-2617.0,-2126.0,1.0,-85.0,0.1426175622190917,,-1507.0,,-2617.0,0.0,2,-397.0,
0.5814837058057234,0.3926190615874365,0.8830471341924678,,-1100.0,0.5,0.16666666666666666,-2843.0,-143.0,0.8333333333333334,,0.006211449917470246,,-420.5,,-2843.0,,2,-417.0,
0.4776491548517548,0.7606318296498961,,0.7058823529411765,-1109.6666666666667,0.5,0.0,-1702.0,-3270.0,1.0,,0.18103305098820793,0.0,-1054.6666666666667,-9.0,-1702.0,,2,-878.0,25941.176470588234
0.7338145369642702,0.6359548242312549,,,-1121.4,0.8,0.2,-2343.0,,0.8,,,,-780.0,,-2343.0,,2,-780.0,
0.5262949398096192,0.7049387041816354,0.8368694952660162,,-2318.4615384615386,0.8461538461538461,0.4,-2891.0,-351.0,0.6,,0.02328203767577607,,-1035.5,,-2891.0,,2,-851.0,
,0.6058242372184671,0.6732661802551005,,,,0.35714285714285715,,,0.6428571428571429,,,,,,,,3,,
0.0005272652387098,0.5104366710867343,0.4743664204292707,,-1098.8,0.4,0.5,-1796.0,-533.0,0.5,,0.0520812976353332,,-1192.5,,-1132.0,,2,-702.0,
0.6610235391308081,0.024110847435457,0.3424832598886137,,-559.75,0.5,0.0,-845.0,-982.0,1.0,,0.08731993597723635,,-435.5,,-845.0,,2,-361.0,
0.4830501881366946,0.5361078986158371,,0.7931034482758621,-1406.0,0.0,0.0,-1832.0,-3316.0,1.0,,0.29425858550004436,163226.745,-1406.0,-15.0,,,2,-554.0,7944.827586206897
0.4884551844437485,0.7866274351472428,0.4120309711446093,,-231.0,0.25,0.25,-312.0,-1364.0,0.75,,0.06590645535369154,,-204.0,,-312.0,,2,-111.0,
0.3376727217405312,0.2620426497366743,0.4118917824452617,,-845.7058823529412,0.47058823529411764,0.4444444444444444,-2555.0,-330.0,0.5555555555555556,-83.0,0.026267611239353658,,-358.22222222222223,,-2555.0,0.0,2,-10.0,
0.4400578303966329,0.7378799119620442,0.6565198766985846,,-1082.0,0.6666666666666666,0.6666666666666666,-2083.0,-1831.0,0.3333333333333333,,0.1349200501068455,,-164.0,,-2083.0,,1,-164.0,
,0.6065237685473519,0.6939434891264139,,,,0.0,,-1693.0,1.0,,0.10402457757296467,,,,,,2,,
,0.2208153878028164,,,,,0.5,,-1263.0,0.5,,0.14303510758776897,,,,,,2,,
0.2940831009471255,0.5011772639114913,,,-31.0,0.0,,-31.0,-352.0,,,0.04346752284514695,,-31.0,,,,2,-31.0,
0.3979463219016906,0.516784411044211,0.8582480256130647,0.1,-140.0,0.0,0.0,-140.0,-5483.0,1.0,,0.32966570466570466,0.0,-140.0,-12.0,,,2,-140.0,1912.5
0.6430255641096323,0.7616932595478536,0.5761913581612689,,-1437.8666666666666,0.6,0.2857142857142857,-2827.0,-3106.0,0.7142857142857143,-92.0,0.27176480881966925,,-844.2,,-2827.0,0.01562998405103668,2,-526.0,
0.4632753280912678,0.5182586591513018,0.8290985430157216,,-1445.6,0.6,0.0,-2748.0,-615.0,1.0,,0.03221919530595138,,-642.0,,-2748.0,,2,-486.0,
0.6910212267577837,0.0956561897108402,,,-1229.5,0.5,0.0,-2143.0,,1.0,,,,-316.0,,-2143.0,,3,-316.0,
0.7295666907060153,0.5128244072584252,0.36821765364543,,-2508.0,1.0,0.0,-2508.0,-2515.0,0.8333333333333334,,0.19164825116208184,,,,-2508.0,,2,,
0.3910549766342248,0.346772665681696,,,-409.0,0.25,0.0,-731.0,,1.0,,,,-500.3333333333333,,-135.0,,3,-322.0,
0.7238369900414456,0.5051077863285999,0.5504500216868262,,-163.0,0.0,0.125,-163.0,-792.0,0.875,-5.0,0.06500861856685546,,-163.0,,,0.0,3,-163.0,
,0.2324144339009822,0.0223212908055818,,,,0.0,,-234.0,1.0,,0.015513126491646777,,,,,,2,,
0.2405414172860865,0.3726980095644822,0.4119603043528555,,-215.0,0.5,0.2,-384.0,-515.0,0.8,,0.04129580627054767,,-46.0,,-384.0,,2,-46.0,
0.2314393514998941,0.4661643889935227,0.0605935724504175,1.263157894736842,-614.3888888888889,0.6666666666666666,0.5,-2463.0,,0.5,-80.0,,0.0,-280.6666666666667,-11.0,-2463.0,0.0,3,-36.0,26360.526315789473
